20,192,20,622
30,39,11,142
8,95,8,760
9,127,9,766
1966095,90,13,744
20,50,15,518
196621,54,24,434
41,43,-805306336,333
23,43,16,358
28,41,21,380
42,44,10,351
45,92,8,356
20,163,15,349
31,44,9,358
18,44,28,322
