90,142,34,5289
66,83,40,5029
40,45,23,4575
77,65,30,4489
50,73,42,4930
77,46,43,2919
64,47,37,3807
56,67,36,3040
65,42,38,2498
80,44,26,2646
94,47,55,2771
86,65,28,2803
88,63,29,3043
59,46,38,2559
55,103,30,4458
